date,value,GPD_per_capita,eu_prod_index
2017-07-14,749653.9052549703,53007.42739899639,105.16043690240181
2017-07-16,1008588.6358491498,48698.96384390994,103.4632247667851
2017-07-17,787940.2763034242,52191.00666439955,102.39921149374584
2017-07-18,732108.5446095046,52379.88362977565,103.57554488547333
2017-07-19,803547.2511327107,48731.69151088783,103.89299260591376
2017-07-21,655344.9258524182,52275.063880699,105.60320437439694
2017-07-23,790318.4666330385,52944.67011308324,104.05268372336232
2017-07-24,1032909.1155227681,52229.81759371026,105.18768750511778
2017-07-28,626559.3651527546,52300.302564341175,105.0402905801103
2017-07-29,1075614.7304358466,53080.57583226949,106.42620289143416
2017-07-30,713176.1854562936,52370.55229888037,104.01353235454387
2017-07-31,769052.1462419735,53075.38189676076,102.48900439854239
2017-08-02,854446.2589645227,53057.31524952207,105.33332549090558
2017-08-02,1210889.9228212936,53026.80039612429,106.11350539718742
2017-08-04,842980.5508375562,48836.75109798941,102.31116313139833
2017-08-05,1121659.5390740787,53033.710902917475,101.91808939397927
2017-08-05,769987.5498272523,52993.02026687267,106.10936510485882
2017-08-06,1208861.2883616851,48700.74478237997,107.13331352489307
2017-08-06,739668.8463467783,48821.89816956774,105.51866215167907
2017-08-07,886101.678954353,52226.53650476921,105.15833471505063
2017-08-07,767546.7732378904,52288.84838782074,103.56149353984321
2017-08-08,895405.390232756,52254.0323306824,103.75118853894087
2017-08-10,686897.7671513814,52210.899625646634,102.85877003060023
2017-08-13,717640.7448589648,48620.68651787936,102.14526240558082
2017-08-15,930113.4639553077,52955.314304091036,102.35750401342708
2017-08-15,769802.2571330919,52294.98627243473,103.81199262754537
2017-08-16,759519.8539620717,48774.55963228583,104.82134562006813
2017-08-23,859413.0834606838,52918.794859570364,105.45081735909176
2017-08-26,722804.3860849504,52221.44967142061,105.05194831374942
2017-08-26,1015956.1616483601,53036.150410180475,102.58519778633517
2017-08-27,737922.4430457642,48492.38367075749,104.94976105846617
2017-08-28,1322090.8875429833,48700.806196952726,105.08192791376511
2017-08-30,669518.3397329629,48551.50654446986,105.14036991979394
2017-08-31,784842.0997537586,48655.757296013355,102.57796403463053
2017-09-01,1128748.1973704698,48563.57169442569,105.09393936964251
2017-09-02,695408.3208355847,52313.11638259518,102.34274806150307
2017-09-02,694008.3504277843,53120.85148386641,105.14724826765004
2017-09-04,875956.991967475,52899.89135195641,104.91842951456586
2017-09-05,723806.9282509105,53087.11812619728,105.09731585600927
2017-09-05,825795.8361819511,52950.69190301123,106.12636153177112
2017-09-07,929645.971020774,52962.5712831048,102.62480632984715
2017-09-07,882594.8370212428,52376.918882271486,102.89204742385975
2017-09-09,680251.8359286473,48558.2881084973,106.01414841735216
2017-09-10,908473.1135274045,52972.18669460294,102.33442928653126
2017-09-10,878402.2040785245,53019.98412702488,105.12136738196804
2017-09-12,803005.1383188331,48640.7604855908,102.60204502036653
2017-09-12,857235.7444907294,53037.40091801076,106.16871118779748
2017-09-14,978119.3030443741,52905.39345497732,103.78272216562782
2017-09-15,699306.1768288743,52257.567771598624,103.54558765599161
2017-09-18,763259.3939858445,52230.54737556277,100.6191227290297
2017-09-21,680883.8080148923,52986.34941038208,105.2241237797421
2017-09-21,900580.6633199934,48638.227179721565,105.58410969011422
2017-09-21,854010.2390134902,52950.92681118674,105.27711120829251
2017-09-21,809406.4069519533,48549.02801376012,103.43629461554092
2017-09-23,631293.4369118373,48530.32912106097,105.09589535854856
2017-09-23,931941.1686879793,53037.65002292301,107.42659938937089
2017-09-23,1055096.3277086841,53084.93861310156,105.04948469053073
2017-09-24,780558.7431774895,52983.649823754924,103.79352058246944
2017-09-26,680838.7596764589,52247.651037138494,104.81007285974533
2017-09-28,864188.5636171246,52996.56717864051,105.26993356492733
2017-10-01,763428.6184234068,52200.25288655365,105.17282560509095
2017-10-03,1463370.5716333382,48615.35156063814,107.39094728985822
2017-10-03,691278.721041846,48694.31793742056,105.08316714158282
2017-10-04,698572.2199301557,48662.57833191362,103.4178547263232
2017-10-04,654085.3233296793,48652.95187618791,102.84300897411612
2017-10-04,899505.7280949287,52285.635017869434,103.10788543948581
2017-10-05,750389.501404196,48699.401254779514,105.24349147055246
2017-10-05,1061335.0700667773,52298.83724575438,103.76970839536276
2017-10-06,756128.8782069823,53119.92009383619,104.91630633651242
2017-10-09,848708.778128963,52999.576244113996,105.28632573388654
2017-10-10,873762.3736930523,48712.29311367555,102.50588343602729
2017-10-12,726228.9684500085,52377.934614332,104.97275204602772
2017-10-13,884516.2780013528,52331.095532680425,102.36403158873433
2017-10-14,900855.7688365389,52282.839463307435,103.7704629109172
2017-10-15,635604.4211560717,48707.628431211,102.54660218433747
2017-10-15,668952.409559051,53080.420584654516,108.09866744567937
2017-10-16,1293560.4965333852,53044.47065574589,105.29002642186217
2017-10-17,1042815.4133851009,53012.86954136272,102.13500987979909
2017-10-19,1023472.2770701795,53033.40133090264,102.57522592577057
2017-10-21,809950.7681940458,53067.6383470096,105.00234801176471
2017-10-22,962322.7155045002,53052.40732236979,105.29120649511785
2017-10-22,746582.2237897478,52127.27385673219,106.01204019234841
2017-10-23,847009.0510146751,48796.21033061464,103.3851214394263
2017-10-26,697189.2860824255,52943.97725035137,105.2157425501356
2017-10-26,1004295.4429777765,52947.81708387715,105.40054955715277
2017-10-31,925892.7674690799,52259.1833380701,105.13401912443513
2017-11-03,698244.9397569931,52994.68252042452,106.44121945815813
2017-11-04,719530.1985214225,48956.77411741863,105.51559958723234
2017-11-05,921820.9606223629,53165.667631967015,105.27778100521132
2017-11-05,832979.2781301328,52251.31901905847,102.50565361278991
2017-11-05,1317734.1161427815,48725.4168522953,105.09278591748479
2017-11-05,851254.0539044307,48799.99182833101,106.55698486628864
2017-11-06,1264657.3216337091,52988.8779695404,105.31699929529998
2017-11-06,946527.1138586137,52988.15119546814,105.36443095394662
2017-11-08,1876447.6296039885,53018.225336958654,105.42297479101876
2017-11-10,729599.122952488,52988.000742792334,103.73305641549902
2017-11-11,1173300.696221834,52997.35936795942,105.2802815755681
2017-11-11,664095.4762587583,48742.63216248962,104.8312716999542
2017-11-15,633441.7554850858,52970.02637322138,106.5493333267145
2017-11-15,636868.5618641472,48623.60423404839,105.23616114599749
2017-11-16,706577.3752221325,53133.97019032493,104.00968118299254
2017-11-16,977454.6024864491,52390.5191633499,103.64724474417208
2017-11-17,617854.494380971,48618.23767075229,104.89065956353313
2017-11-18,746069.5421680732,48639.85787469449,105.37824854477695
2017-11-18,729586.1583865166,48748.256811304214,105.10670747447895
2017-11-18,1105982.4843260935,52309.82653539408,103.72065057093681
2017-11-20,863424.8961847853,53028.79122457699,104.98039018443112
2017-11-21,714731.02714136,48549.820429263884,105.12998046336371
2017-11-21,891183.8040948962,48602.55802319163,102.34723426212817
2017-11-22,842701.7864085672,48766.31272119278,105.12059638470588
2017-11-23,659462.1845461372,48564.36326342976,106.28371213936059
2017-11-24,702223.6314601369,53008.42161747732,105.30953839397628
2017-11-24,833038.7236223401,48551.345954298784,105.04034187555152
2017-11-25,845114.0821921333,48570.96701152726,105.14355017277227
2017-11-26,790983.8033166825,52959.44138755562,105.32806308335142
2017-11-26,732378.955855993,48673.86120587672,105.03251099813288
2017-11-27,820473.5136236337,48623.73827166578,105.69367268407665
2017-11-28,919272.0636390271,52979.66877667969,105.16796988708202
2017-11-28,849313.2106196474,53066.57815925331,106.36044493914233
2017-11-29,786510.5606350877,48804.54056073491,105.20472392627809
2017-11-29,858058.1240985075,53041.22586413228,105.2545772754725
2017-12-01,1014368.1789081697,52863.5283667394,105.36842031764019
2017-12-03,849628.6158917849,53108.79379421435,105.17616515083779
2017-12-04,954061.1118852693,52888.97030602341,104.05017745252947
2017-12-05,1142288.7975750114,52268.54840023686,103.8106111642982
2017-12-07,905573.8992995616,52282.0380949818,102.89511278165635
2017-12-07,690819.6958040744,48740.42580692884,102.50820754857538
2017-12-07,821524.3128351825,53105.35481840064,105.2234167472771
2017-12-08,885885.8419410598,53037.16694799719,105.2144792093404
2017-12-10,915299.9970549488,48693.84002969961,102.92600215170279
2017-12-10,1018234.5338404094,52259.58923387978,105.05376358525183
2017-12-10,895299.9497405634,53062.62573633075,105.10398844013416
2017-12-15,867257.9682676513,53113.58764924552,105.42638025209959
2017-12-15,831742.3838591798,52964.97929916634,102.90389612398114
2017-12-17,705831.5844649668,48750.871404091464,107.47988446212314
2017-12-19,876704.8419408223,53173.34192613579,101.87047445467104
2017-12-20,859822.2697564827,48635.66838962205,102.8907800091534
2017-12-20,944819.2851473243,52930.08957595018,107.14762925182305
2017-12-21,1045175.2912603789,52998.757525189816,105.44705647622489
2017-12-21,693488.364673377,48738.74554072979,105.36623206235832
2017-12-21,817333.6925329382,52333.228441659434,103.53157422479484
2017-12-21,1027176.7656590684,52236.650057349674,104.09297785260198
2017-12-24,793043.2752602384,52395.73220342534,107.89149900720248
2017-12-25,1121564.262231627,53132.76015972301,105.26814997711513
2017-12-25,903431.3352963348,53102.56437903573,105.27452953345701
2017-12-26,929381.9998933205,53000.29487117406,106.12833898022836
2017-12-27,779528.3724786005,53078.65073394307,107.8813693068004
2017-12-31,713574.7470609315,52253.320697115145,102.82258836236565
2018-01-01,774058.9530239204,48752.76489642456,104.26716241141611
2018-01-02,827896.4966640477,52361.528737366396,103.80977767307073
2018-01-02,711300.1171048578,52170.68072456825,108.00556726847967
2018-01-04,928988.0253799602,52962.113312605165,105.26407879803007
2018-01-05,721738.9175125004,48599.93759669564,105.11418615410214
2018-01-05,807071.5237082575,53174.74950982599,106.13468106331993
2018-01-05,1240253.3152339272,52817.704021893805,105.3341411399223
2018-01-09,1085130.2265100626,53054.52597501249,105.26001006526376
2018-01-11,1077152.6368123018,48771.35026637545,105.16354474048305
2018-01-11,1032816.030022796,48744.73327672084,105.00804769750476
2018-01-14,669467.3417263519,53095.270172480916,107.99833538261514
2018-01-16,867269.4111822066,48713.34572074825,105.3629331680716
2018-01-18,791124.450168749,52246.35266332432,103.89038112329217
2018-01-19,1128499.1495097943,48773.22946510225,105.85140039404598
2018-01-20,1033471.3327327406,48683.15735887951,105.2879077347349
2018-01-26,953519.4922287432,53135.39688999873,103.44827699263807
2018-01-26,1315270.573055325,53149.01266783244,105.17920278238788
2018-01-29,858058.8432278665,48649.39878550674,103.3448391001105
2018-02-02,668340.6508599877,53131.13538880456,103.93824330655487
2018-02-03,1093778.780010157,53020.88562740517,105.38132021467949
2018-02-03,843127.3629128634,53052.53316461174,106.27354328898342
2018-02-03,747499.0474067879,48714.900353134115,105.4635285136281
2018-02-03,774965.5059241252,53087.25718341913,105.23379776519525
2018-02-04,925342.0568436478,52288.939437855974,102.29451885737846
2018-02-04,675609.8351357216,52987.27457456442,105.07092059190015
2018-02-06,1158819.0160395144,48598.81642824704,101.9430819584192
2018-02-09,810387.6593100112,48716.19269809939,105.78078619027389
2018-02-09,992728.5523033343,48643.09421385872,105.09546413693283
2018-02-10,713304.5378034787,48731.66052695923,105.85948341345446
2018-02-12,652841.9022368087,48637.27779971711,102.49558592125508
2018-02-13,841639.9943287511,48606.790674649135,108.16004705871923
2018-02-14,791296.9661868913,48672.59618411132,102.51496160578297
2018-02-15,656931.7899030416,52983.22825573199,103.65175208634795
2018-02-17,637363.8196282203,48481.94885881689,102.58764449557717
2018-02-20,819122.8660431013,48642.7565318719,102.66746405604684
2018-02-21,679158.0498837857,52982.37983847715,105.2866335271344
2018-02-23,717510.2303912331,48582.0132920127,105.01059810066164
2018-02-24,978098.0965216242,48726.3422855373,106.8791756515205
2018-02-24,1444468.1487425459,52978.58554292315,105.18615886942503
2018-02-24,898931.6969662843,53111.24646738187,105.19346584386768
2018-02-25,988058.3099916489,48638.508819349045,105.671915824958
2018-02-26,1198396.7033046626,52952.59403106795,105.2719428320803
2018-02-26,651321.8245514937,53131.94954795284,102.94644768679005
2018-02-28,795746.2675186067,53090.78958282327,105.19891779734738
2018-02-28,921470.8335937336,48701.5257663133,103.36737649881206
2018-02-28,992358.4139844386,48664.24122447134,105.88985789237542
2018-03-01,1009779.0449636738,53049.38853548596,105.28777683865721
2018-03-02,610096.9310866545,53050.22797368908,105.27644747824417
2018-03-02,870640.6228627426,48550.28498421705,105.54594423980465
2018-03-06,1127053.7732024877,52273.38793244188,103.74027552157763
2018-03-08,849924.5477581627,52343.3537483968,103.88094054395765
2018-03-08,994187.6623449716,53083.89581148383,105.44884440045894
2018-03-09,892636.8768680515,52870.52548635635,105.28553976000359
2018-03-10,982780.3320104305,52308.15971946848,106.22488061037002
2018-03-11,763549.635074959,53061.69234741276,103.99434191522427
2018-03-11,667623.3555293526,53057.65976171659,105.39860166942434
2018-03-13,884825.3094692883,53100.916434570856,105.24952947959814
2018-03-13,911034.1364843483,53023.38447228956,105.06777928174097
2018-03-13,891961.8650555846,48530.97144095011,105.90120320143242
2018-03-14,664257.6687395525,53001.05263896787,105.02092858020984
2018-03-18,892644.6685499953,53102.793069335006,103.36270740118033
2018-03-18,1219841.9033363152,52969.17127174958,105.27074288956635
2018-03-18,805720.5847590236,48588.13569794621,104.98197747962823
2018-03-19,1003286.6491356748,52296.45638142236,104.86127057181135
2018-03-20,854545.1938816498,52295.244036565186,105.19768304114281
2018-03-20,886310.6114419911,53064.06909672422,102.31924678841239
2018-03-24,923514.8104259806,52405.321041796466,102.74833923601766
2018-03-24,716549.1203333166,53112.8450514754,102.7673528411126
2018-03-25,756894.0872816052,48580.372490037385,105.26829297603287
2018-03-25,895020.4246040388,53027.3480794177,105.24871966054522
2018-03-26,801344.6939939032,48715.99295986711,104.04795978660765
2018-03-26,706958.8608435958,53040.431836043375,105.14106394041835
2018-03-27,1095927.271489245,52994.09249977125,105.40486414237662
2018-03-28,835046.8634715409,52200.610951091185,101.1476348513922
2018-03-28,895927.7572118524,53033.9577780136,105.40985558021754
2018-03-28,652512.5085956033,48615.76839034645,105.18511759321278
2018-03-28,720650.2838565379,53046.53729794644,102.51651083189361
2018-03-29,857817.9328360013,52277.34354539768,105.11641664572069
2018-03-29,960275.7319509811,53061.617071252134,106.01213543434626
2018-03-30,698327.2554113634,53170.38490348923,106.52847284475916
2018-04-01,697954.481006389,53012.446153813835,105.32203626042003
2018-04-01,1035715.8306819511,48622.61545101295,105.17336473865423
2018-04-01,872171.241912354,53121.849684179615,104.17719938920908
2018-04-04,978298.0432760107,52937.52766256675,105.580932139235
2018-04-04,681174.1208527131,52241.48057692604,104.01931142614833
2018-04-07,907017.8950242255,53004.41343295955,105.39239792872222
2018-04-07,783272.9690900428,48639.00035010575,99.92624705028811
2018-04-07,799736.5918661281,48766.474820785,103.51679703620952
2018-04-09,911193.2477917973,52967.95315790856,104.37287655876233
2018-04-10,950664.5934334038,52927.83902361848,105.8430947085704
2018-04-10,1122637.1717426775,52872.591750402404,105.48643139251415
2018-04-11,901812.5437941316,52985.69301788582,106.48401331742326
2018-04-16,822811.9434404437,53127.363521449006,105.45058191507665
2018-04-17,1122456.1515464832,53084.17316463628,105.04058049205575
2018-04-18,873341.5500236901,48635.472618719665,102.40244991761368
2018-04-18,737079.6150766441,52952.057707356114,105.19443885941833
2018-04-20,797401.7755869944,48693.90376704714,101.2208243481767
2018-04-20,704520.396189993,53156.1194373053,103.5840537424118
2018-04-21,1174931.6613235492,52978.8925146899,105.15893591461712
2018-04-21,943957.4302033883,53118.070610464936,107.70489812908141
2018-04-23,804130.6271809533,48566.35609709154,105.44909904421348
2018-04-24,831269.8840077757,53027.49348903715,105.86459051062583
2018-04-24,946344.796822105,48629.754319502055,106.2595762871088
2018-04-25,808567.3303807179,53050.1649648801,105.21371191503228
2018-04-25,2015981.8867883142,48610.58394177091,105.12226864184011
2018-04-26,711409.5440615646,53152.407325334694,105.39512991568093
2018-04-26,866280.2207275933,53026.55722534785,105.18485499441597
2018-04-27,1101100.2062349408,53047.94233818646,105.12945698720597
2018-04-29,909955.697861928,52976.263233908205,105.36215889531742
2018-04-30,945391.7422807273,48671.83328518503,103.87314598109909
2018-05-01,1039678.3482745598,52282.72444214886,103.23186505442708
2018-05-01,885979.7549200316,52375.0815895073,105.03312109457433
2018-05-01,1013527.2157363663,53054.10704460469,107.48557841724414
2018-05-04,1119097.5444785943,53004.88910447736,105.18409463091507
2018-05-05,697326.0644275534,53069.59297626231,105.21805405353028
2018-05-06,1204710.6170547968,53014.544778717034,105.38665475516032
2018-05-06,861409.7248506371,48586.25154260673,104.96749492252204
2018-05-07,930881.4201776291,52246.6166015044,106.47616280770774
2018-05-07,820920.4846377821,48569.98450074859,103.04265376406967
2018-05-07,970119.8172512075,53042.85699604274,105.22602854015881
2018-05-08,854079.8206178558,52313.402926329916,105.8170039943218
