date,cat_holiday,weather_temp,weather_rain_1h,weather_snow_1h,weather_main,weather_description,traffic_volume
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,Sky is Clear,151.0
2017-01-01 02:00:00,State Fair,310.07000732421875,9.619999885559082,0.0,Clouds,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Clear,sky is clear,7280.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Fog,fog,151.0
2017-01-01 02:00:00,New Years Day,246.14999389648438,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,None,246.14999389648438,9.619999885559082,0.0,Clouds,scattered clouds,151.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,9.619999885559082,0.0,Clouds,Sky is Clear,151.0
2017-01-01 02:00:00,Independence Day,246.14999389648438,9.619999885559082,0.0,Clear,broken clouds,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,Sky is Clear,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Clear,light intensity drizzle,7280.0
2017-01-01 02:00:00,Independence Day,246.14999389648438,9.619999885559082,0.0,Clouds,scattered clouds,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Clouds,Sky is Clear,151.0
2017-01-01 02:00:00,State Fair,310.07000732421875,9.619999885559082,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Christmas Day,310.07000732421875,9.619999885559082,0.0,Clear,snow,151.0
2017-01-01 02:00:00,New Years Day,310.07000732421875,9.619999885559082,0.0,Thunderstorm,thunderstorm with rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clouds,Sky is Clear,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,0.0,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,New Years Day,246.14999389648438,9.619999885559082,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,None,246.14999389648438,0.0,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clouds,scattered clouds,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clouds,Sky is Clear,7280.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Clear,sky is clear,7280.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,0.0,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,heavy intensity rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Clear,moderate rain,151.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,9.619999885559082,0.0,Clouds,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,9.619999885559082,0.0,Fog,snow,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clouds,Sky is Clear,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Drizzle,snow,7280.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,New Years Day,310.07000732421875,9.619999885559082,0.0,Clouds,Sky is Clear,151.0
2017-01-01 02:00:00,Washingtons Birthday,310.07000732421875,9.619999885559082,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Fog,light rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Clouds,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,9.619999885559082,0.0,Thunderstorm,fog,7280.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,Sky is Clear,151.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,9.619999885559082,0.0,Clear,fog,7280.0
2017-01-01 02:00:00,None,246.14999389648438,0.0,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Memorial Day,310.07000732421875,9.619999885559082,0.0,Rain,heavy intensity rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clear,heavy intensity rain,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,None,246.14999389648438,0.0,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clouds,scattered clouds,151.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,9.619999885559082,0.0,Clouds,Sky is Clear,7280.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clouds,scattered clouds,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Smoke,scattered clouds,7280.0
2017-01-01 02:00:00,None,310.07000732421875,9.619999885559082,0.0,Fog,proximity thunderstorm with drizzle,7280.0
2017-01-01 02:00:00,New Years Day,246.14999389648438,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,New Years Day,246.14999389648438,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clouds,scattered clouds,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Independence Day,246.14999389648438,9.619999885559082,0.0,Clouds,scattered clouds,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,New Years Day,310.07000732421875,9.619999885559082,0.0,Clear,snow,151.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,9.619999885559082,0.0,Clouds,scattered clouds,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,New Years Day,246.14999389648438,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,9.619999885559082,0.0,Thunderstorm,heavy intensity rain,7280.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Clear,moderate rain,151.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,9.619999885559082,0.0,Clouds,scattered clouds,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Fog,fog,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Clear,sky is clear,7280.0
2017-01-01 02:00:00,Christmas Day,310.07000732421875,9.619999885559082,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Drizzle,smoke,151.0
2017-01-01 02:00:00,None,310.07000732421875,9.619999885559082,0.0,Clear,moderate rain,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Fog,fog,7280.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,None,310.07000732421875,9.619999885559082,0.0,Clear,fog,7280.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,9.619999885559082,0.0,Clouds,scattered clouds,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Smoke,snow,7280.0
2017-01-01 02:00:00,Independence Day,246.14999389648438,9.619999885559082,0.0,Thunderstorm,heavy intensity rain,7280.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Clear,moderate rain,151.0
2017-01-01 02:00:00,New Years Day,246.14999389648438,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Independence Day,246.14999389648438,9.619999885559082,0.0,Clouds,scattered clouds,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Thunderstorm,proximity thunderstorm,7280.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clouds,Sky is Clear,151.0
2017-01-01 02:00:00,Washingtons Birthday,310.07000732421875,9.619999885559082,0.0,Thunderstorm,proximity thunderstorm,7280.0
2017-01-01 02:00:00,None,310.07000732421875,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,9.619999885559082,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Clear,moderate rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Independence Day,310.07000732421875,9.619999885559082,0.0,Thunderstorm,proximity thunderstorm,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Drizzle,thunderstorm with light rain,7280.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,New Years Day,310.07000732421875,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,9.619999885559082,0.0,Fog,fog,151.0
2017-01-01 02:00:00,Memorial Day,246.14999389648438,9.619999885559082,0.0,Clouds,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Christmas Day,310.07000732421875,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,New Years Day,310.07000732421875,9.619999885559082,0.0,Drizzle,heavy snow,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,New Years Day,310.07000732421875,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,9.619999885559082,0.0,Thunderstorm,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,9.619999885559082,0.0,Drizzle,drizzle,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clouds,scattered clouds,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Independence Day,310.07000732421875,9.619999885559082,0.0,Clouds,scattered clouds,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,9.619999885559082,0.0,Drizzle,proximity thunderstorm with drizzle,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Smoke,heavy intensity rain,7280.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,New Years Day,246.14999389648438,9.619999885559082,0.0,Thunderstorm,heavy intensity rain,7280.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,New Years Day,246.14999389648438,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clouds,Sky is Clear,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Thunderstorm,snow,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clouds,Sky is Clear,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,0.0,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,None,246.14999389648438,0.0,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,0.0,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clear,sky is clear,7280.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,0.0,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Memorial Day,310.07000732421875,9.619999885559082,0.0,Rain,Sky is Clear,151.0
2017-01-01 02:00:00,Washingtons Birthday,310.07000732421875,9.619999885559082,0.0,Clear,proximity thunderstorm,7280.0
2017-01-01 02:00:00,Independence Day,310.07000732421875,9.619999885559082,0.0,Clear,heavy intensity rain,7280.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,9.619999885559082,0.0,Clouds,scattered clouds,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,9.619999885559082,0.0,Clear,fog,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Drizzle,proximity thunderstorm,151.0
2017-01-01 02:00:00,Independence Day,246.14999389648438,9.619999885559082,0.0,Drizzle,drizzle,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Haze,proximity thunderstorm,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Fog,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Washingtons Birthday,310.07000732421875,9.619999885559082,0.0,Fog,proximity thunderstorm,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Independence Day,246.14999389648438,9.619999885559082,0.0,Fog,fog,7280.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,Sky is Clear,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Independence Day,246.14999389648438,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clouds,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Drizzle,light intensity drizzle,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Clouds,scattered clouds,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,9.619999885559082,0.0,Fog,proximity thunderstorm,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Thunderstorm,fog,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clear,Sky is Clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,moderate rain,151.0
2017-01-01 02:00:00,Columbus Day,246.14999389648438,0.0,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Labor Day,246.14999389648438,9.619999885559082,0.0,Clear,heavy snow,151.0
2017-01-01 02:00:00,None,310.07000732421875,0.0,0.0,Clear,sky is clear,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Labor Day,310.07000732421875,9.619999885559082,0.0,Rain,light rain,151.0
2017-01-01 02:00:00,Columbus Day,310.07000732421875,9.619999885559082,0.0,Fog,fog,7280.0
