date,cat_holiday,weather_temp,weather_rain_1h,weather_snow_1h,weather_main,weather_description,traffic_volume
2016-12-31 08:00:00,None,265.2169550596915,-0.03833985906122115,0.0,Clear,sky is clear,2704.8103345934874
2017-01-01 12:00:00,None,285.9392136192396,-0.01258846234006713,0.0,Clouds,broken clouds,4962.298574428351
2017-01-02 10:00:00,None,256.329087218045,0.01647544056762097,0.0,Clear,sky is clear,4296.789474327971
2017-01-04 14:00:00,None,263.352361652576,0.040782616470156276,0.0,Mist,mist,4686.745270696698
2017-01-05 08:00:00,None,269.0469637500874,-0.012470410387637776,0.0,Mist,mist,4948.827290567379
2017-01-06 03:00:00,None,265.5303281496195,-0.03771097819606675,0.0,Snow,light snow,37.836906883836654
2017-01-06 14:00:00,None,271.4601995420713,0.00490451910119024,0.0,Clouds,overcast clouds,5706.964342923529
2017-01-06 15:00:00,None,273.3669702148024,0.03635847553844244,0.0,Clouds,overcast clouds,5887.2239931289005
2017-01-06 22:00:00,None,275.52168357275553,0.07948882811024813,0.0,Clear,sky is clear,2387.4158963545447
2017-01-07 22:00:00,None,260.3037235264027,-0.026115929676361033,0.0,Snow,light snow,1140.7199146826454
2017-01-07 23:00:00,None,275.50157809056253,0.18649913813158672,0.0,Snow,light snow,1218.4352071936967
2017-01-09 14:00:00,None,267.0231687737012,-0.016277895657767154,0.0,Clouds,broken clouds,3987.860999222193
2017-01-09 20:00:00,None,265.9701007244248,-0.01838008004761539,0.0,Clouds,overcast clouds,2741.325515748155
2017-01-11 19:00:00,None,269.75667975431446,0.09321936926898827,0.0,Clouds,overcast clouds,3727.6751444122815
2017-01-12 03:00:00,None,267.2056860083933,0.00781485708350263,0.0,Clear,sky is clear,582.1937312289754
2017-01-12 08:00:00,None,261.58359793550267,-0.00862513236241165,0.0,Clouds,few clouds,1855.8058687349744
2017-01-12 15:00:00,None,259.33040841026894,0.05597245474342664,0.0,Clear,sky is clear,5552.817203812243
2017-01-12 16:00:00,None,260.66447273479463,0.0040781226870445705,0.0,Clouds,broken clouds,5195.8632815976325
2017-01-12 19:00:00,None,270.60943143447224,-0.001683302609407993,0.0,Snow,light snow,2435.463418946412
2017-01-14 08:00:00,None,260.33350289667226,0.014108646359858184,0.0,Clear,sky is clear,5197.89696735988
2017-01-15 08:00:00,None,261.4447177649874,0.02532022735250766,0.0,Clear,sky is clear,4312.370219090544
2017-01-15 16:00:00,None,277.63419394488517,-0.0031296938555616482,0.0,Clouds,broken clouds,6479.873817354574
2017-01-15 18:00:00,None,257.5219326900339,0.018681442007763026,0.0,Clear,sky is clear,3621.694708105901
2017-01-16 03:00:00,None,263.6810751931822,-0.036969195650949575,0.0,Clouds,overcast clouds,156.82837947914007
2017-01-16 11:00:00,None,268.1924214086609,0.0052978547973194096,0.0,Haze,haze,3574.225023188381
2017-01-16 15:00:00,None,276.44583246608096,-0.020888864536034973,0.0,Clouds,overcast clouds,4477.268837468208
2017-01-16 19:00:00,None,273.58485628153494,0.031139625676930946,0.0,Clouds,overcast clouds,4001.362708046343
2017-01-17 01:00:00,None,260.70696217196655,0.052974635659099226,0.0,Clouds,scattered clouds,480.0096903507302
2017-01-17 01:00:00,None,256.0208206152407,0.0007285323371396568,0.0,Clear,sky is clear,711.287958594647
2017-01-18 00:00:00,None,261.95072149545945,0.04792632156506498,0.0,Clear,sky is clear,1002.0464716755662
2017-01-18 18:00:00,None,266.3096537541369,-0.01885801957657236,0.0,Clouds,scattered clouds,4712.237727101421
2017-01-19 04:00:00,None,258.1619729508096,0.003298875461478489,0.0,Clear,sky is clear,888.7631839066228
2017-01-19 14:00:00,None,259.7298407831959,-0.003216576182775142,0.0,Clear,sky is clear,5170.731248237701
2017-01-21 06:00:00,None,266.9608968473907,-0.035017003812131416,0.0,Clouds,overcast clouds,3030.9478879542175
2017-01-21 18:00:00,None,268.3174412942395,-0.0077759050064953724,0.0,Snow,light snow,3893.953693552165
2017-01-21 23:00:00,None,259.15965685735097,-0.004869084909296249,0.0,Clear,sky is clear,897.7431173782088
2017-01-22 07:00:00,None,264.60134543707653,0.047498385075392696,0.0,Mist,mist,5400.868625765373
2017-01-22 12:00:00,None,273.232753708615,-0.04470906161848321,0.0,Snow,light snow,4648.360757751833
2017-01-22 13:00:00,None,265.0210766819669,0.011268083558923874,0.0,Clear,sky is clear,4547.158851003551
2017-01-22 15:00:00,None,273.25158271055676,0.047936615415242,0.0,Clouds,overcast clouds,3761.971262111412
2017-01-22 20:00:00,None,271.8178487068695,-0.0114640866834011,0.0,Clouds,overcast clouds,3020.742899961739
2017-01-23 00:00:00,None,278.27449929655194,-0.07289238570467522,0.0,Clear,Sky is Clear,564.3225197658863
2017-01-23 02:00:00,None,246.5332871907507,-0.014870155298617703,0.0,Clear,sky is clear,772.0045021838155
2017-01-23 05:00:00,None,242.69716272953417,-0.03166996039451906,0.0,Snow,light snow,1309.9119460305642
2017-01-24 02:00:00,None,251.42367220839714,-0.04100483783660024,0.0,Snow,light snow,151.19875273665167
2017-01-24 03:00:00,None,267.86223698952216,-0.013294433196737425,0.0,Mist,mist,112.58577127899562
2017-01-24 03:00:00,None,269.4291708712436,0.007749805301681566,0.0,Clear,sky is clear,-90.58129679189985
2017-01-24 19:00:00,None,264.08153198697863,0.030733144732983567,0.0,Clear,sky is clear,3412.8883586388565
2017-01-25 20:00:00,None,271.14740613859385,0.009911163417412902,0.0,Snow,light snow,1835.8116963758214
2017-01-26 08:00:00,None,258.7479533501142,0.017312574217193965,0.0,Clear,sky is clear,5003.916786486724
2017-01-27 02:00:00,None,264.0190522538896,-0.023976732957467127,0.0,Clear,Sky is Clear,688.7984649051393
2017-01-27 22:00:00,None,276.74684514578917,-0.019630194797441224,0.0,Mist,mist,1637.933074901095
2017-01-29 05:00:00,None,261.41107385443473,0.002274797735549137,0.0,Clear,sky is clear,2317.686364574711
2017-01-29 11:00:00,None,276.64545703901445,0.006063430489041056,0.0,Clouds,overcast clouds,4906.992311584875
2017-01-29 17:00:00,None,269.8067851590044,0.03603956409224225,0.0,Clouds,scattered clouds,5990.917780549453
2017-01-29 20:00:00,None,275.6316931837094,-0.02439675738130119,0.0,Clouds,overcast clouds,3385.572654333958
2017-01-29 22:00:00,None,285.0336313940392,0.007838485522663762,0.0,Mist,mist,3180.7165587380073
2017-01-30 03:00:00,None,271.92924404853375,-0.003411495756817731,0.0,Clouds,overcast clouds,232.32534228194348
2017-01-30 13:00:00,None,277.5170602941179,-0.005148061905377602,0.0,Clouds,overcast clouds,4732.225689042608
2017-01-30 15:00:00,None,264.5991484687904,-0.01558803755922563,0.0,Clear,sky is clear,6281.458110837822
2017-01-30 20:00:00,None,282.12879525549135,-0.019287659114805806,0.0,Clouds,overcast clouds,3614.1966266132476
2017-01-31 17:00:00,None,277.92511946865983,-0.021359012339245698,0.0,Snow,light snow,5957.514938688425
2017-01-31 19:00:00,None,272.85637775412596,-0.0051711515619056545,0.0,Clouds,scattered clouds,2676.9993229440497
2017-02-01 13:00:00,None,269.7238327922141,0.002402698557174858,0.0,Clouds,overcast clouds,4567.989286719204
2017-02-01 20:00:00,None,283.6255376727212,-0.24208904932354633,0.0,Clear,Sky is Clear,2752.6277804435435
2017-02-01 23:00:00,None,273.6447700606334,-0.0077311450921651,0.0,Clouds,overcast clouds,941.2538338316333
2017-02-02 01:00:00,None,265.30809681952746,-0.032577892588970196,0.0,Clear,sky is clear,630.7093710129807
2017-02-02 10:00:00,None,266.1545556463202,0.010049904969671355,0.0,Fog,fog,3612.436451331049
2017-02-03 06:00:00,None,280.7668262160684,0.010273672005007041,0.0,Mist,mist,882.727483573514
2017-02-03 17:00:00,None,279.74370851817343,0.004297662141121993,0.0,Clouds,overcast clouds,5240.634101933029
2017-02-03 21:00:00,None,264.1396118868744,-0.02097172833465291,0.0,Clear,sky is clear,2302.142153263003
2017-02-04 04:00:00,None,270.8498164396107,0.030561992474928416,0.0,Clouds,overcast clouds,975.136918001782
2017-02-04 21:00:00,None,270.45206883705987,0.06023457010869978,0.0,Clouds,scattered clouds,2120.578930643988
2017-02-05 03:00:00,None,279.32507348010853,-0.005673585074470931,0.0,Mist,mist,412.29566007022095
2017-02-05 05:00:00,None,262.11274110678175,0.18764369486770735,0.0,Fog,fog,3802.6245366068065
2017-02-05 10:00:00,None,267.86988945921377,0.009982166459168947,0.0,Clear,sky is clear,3857.6652281130623
2017-02-05 16:00:00,None,269.3011202640869,0.024045625217445223,0.0,Clouds,overcast clouds,4787.397372455188
2017-02-06 01:00:00,None,264.34031882957277,0.08257928859114348,0.0,Clear,sky is clear,168.50755991174273
2017-02-06 06:00:00,None,266.6777093863549,-0.008307049556893643,0.0,Clouds,broken clouds,5695.039627103769
2017-02-06 19:00:00,None,275.0785033056133,0.06079702266258705,0.0,Mist,mist,3725.649185631194
2017-02-06 21:00:00,None,267.1408080485021,-0.01049184879188019,0.0,Clouds,overcast clouds,1862.218761294291
2017-02-07 08:00:00,None,262.6479614242966,-0.05691224543885875,0.0,Clear,sky is clear,5365.937268052651
2017-02-07 19:00:00,None,258.53114434408604,-0.015450433961648616,0.0,Clear,sky is clear,3023.510111672987
2017-02-08 01:00:00,None,262.34145141542604,0.0011810426790948778,0.0,Clear,sky is clear,71.03396306313773
2017-02-08 04:00:00,None,275.10113147844197,0.01750308507218348,0.0,Mist,mist,682.8073083499736
2017-02-09 07:00:00,None,261.21647675401795,-0.0009120384722120997,0.0,Clear,sky is clear,6376.244534228685
2017-02-09 09:00:00,None,275.106374978957,-0.06911285976539994,0.0,Fog,fog,3068.1680508802488
2017-02-09 10:00:00,None,261.50575786043834,-0.020104792721194094,0.0,Clouds,overcast clouds,4665.485571607045
2017-02-09 11:00:00,None,284.18463367565755,-0.017795568969654067,0.0,Mist,mist,3417.8893334296504
2017-02-09 11:00:00,None,272.68654960121677,0.026625218445502394,0.0,Clouds,overcast clouds,4793.461429816008
2017-02-09 19:00:00,None,284.445977607766,0.024660830903373773,0.0,Mist,mist,3774.2101089499306
2017-02-10 01:00:00,None,269.91462803175483,-0.04801282728965149,0.0,Drizzle,light intensity drizzle,1043.8540908350108
2017-02-10 15:00:00,None,258.1306158815252,0.012754323769321178,0.0,Clear,sky is clear,3939.3201330703478
2017-02-10 20:00:00,None,271.62072033255265,0.003826470991655971,0.0,Clouds,overcast clouds,3911.90367139489
2017-02-11 09:00:00,None,265.53053874089153,0.034441907413434426,0.0,Clouds,broken clouds,4926.09082777645
2017-02-11 12:00:00,None,284.4787586014724,0.009848323548973793,0.0,Clouds,broken clouds,4816.196867711171
2017-02-11 21:00:00,None,271.6451138853835,-0.022012553720279143,0.0,Clouds,overcast clouds,750.1848378965929
2017-02-12 01:00:00,None,272.7576275101473,0.002622386657252867,0.0,Clear,sky is clear,253.73169905788293
2017-02-12 02:00:00,None,269.9605516995541,0.0489798966144859,0.0,Clouds,overcast clouds,1260.2482653259785
2017-02-12 08:00:00,None,258.6441013718459,0.026440762666088323,0.0,Clear,sky is clear,3599.9297818286577
2017-02-12 22:00:00,None,261.88476357946,-0.0048667409588416385,0.0,Clouds,scattered clouds,906.4210574397725
2017-02-13 01:00:00,None,264.18162569704765,0.005799409304846911,0.0,Clear,sky is clear,1524.2193693399213
2017-02-13 15:00:00,None,274.20465812978125,-0.017058668153051074,0.0,Clouds,scattered clouds,5519.420596654662
2017-02-13 20:00:00,None,272.12454187043045,-0.004261662659635617,0.0,Clouds,overcast clouds,2712.173577275855
2017-02-14 04:00:00,None,263.91021737323325,-0.03576712397083031,0.0,Clear,sky is clear,822.0435371631816
2017-02-14 08:00:00,None,276.9401581587837,0.0036918870379455512,0.0,Mist,mist,5277.907490338851
2017-02-14 13:00:00,None,271.03146616426073,-0.10039453327885446,0.0,Snow,light snow,4718.1048873434165
2017-02-15 03:00:00,None,261.9065702822103,0.004718471613674447,0.0,Snow,light snow,265.98502462868106
2017-02-15 08:00:00,None,260.42745047568775,-0.004752591282776406,0.0,Clear,sky is clear,4783.833276201074
2017-02-15 10:00:00,None,266.1914018759321,0.0513079703353354,0.0,Clear,sky is clear,3622.6347311513496
2017-02-16 13:00:00,None,269.3309971302567,0.007848800046028885,0.0,Clouds,overcast clouds,3974.976649368019
2017-02-16 23:00:00,None,267.59800323645874,0.011021730155582178,0.0,Clear,sky is clear,1840.2980422499245
2017-02-17 03:00:00,None,259.9525438552393,0.007982882446906795,0.0,Clear,sky is clear,207.35887274801883
2017-02-17 19:00:00,None,271.3438648297546,0.051620264766509896,0.0,Clouds,scattered clouds,3306.011297803363
2017-02-18 00:00:00,None,255.1291915281839,0.0471332789569924,0.0,Clear,sky is clear,741.2137387146399
2017-02-18 08:00:00,None,269.4610400348703,-0.0030967998881102935,0.0,Clear,sky is clear,2330.5672041704147
2017-02-18 09:00:00,None,267.9951100079285,-0.03757472923282064,0.0,Clear,sky is clear,3565.9796422415434
2017-02-18 10:00:00,None,274.09983292664543,0.04438005815195747,0.0,Clouds,scattered clouds,4443.0470264356045
2017-02-19 17:00:00,None,278.4923930190179,-0.032331913164750335,0.0,Clear,sky is clear,5067.920653225754
2017-02-19 20:00:00,None,265.06599656498537,-0.008018922551018038,0.0,Clouds,broken clouds,2787.0646465952677
2017-02-20 12:00:00,None,285.7157942475748,-0.055759101534279015,0.0,Haze,haze,4971.714760573772
2017-02-21 08:00:00,None,265.1561723081428,-0.015116868874277784,0.0,Clear,sky is clear,6251.591018347009
2017-02-21 11:00:00,None,269.4426026021031,0.04599117670320112,0.0,Clouds,overcast clouds,4295.113019707269
2017-02-21 11:00:00,None,272.77070838454705,0.03488211872266393,0.0,Clear,sky is clear,4546.575044161984
2017-02-22 12:00:00,None,279.348842864986,-0.009474325906458267,0.0,Clouds,overcast clouds,5021.337476406326
2017-02-22 14:00:00,None,276.1395288681894,-0.02445884541463267,0.0,Clear,sky is clear,6070.839307559662
2017-02-22 18:00:00,None,273.5004807067127,0.048483530390648726,0.0,Snow,light snow,4707.9302169963075
2017-02-23 13:00:00,None,268.165307828415,-0.014014777756389462,0.0,Clear,sky is clear,4321.488535247434
2017-02-23 23:00:00,None,261.5465457847497,0.03858956893372328,0.0,Clear,sky is clear,915.017918871726
2017-02-24 00:00:00,None,283.06516702309887,-0.014739860141945761,0.0,Clouds,scattered clouds,547.6327627355206
2017-02-24 04:00:00,None,284.09633637010097,-0.012954966369566265,0.0,Mist,mist,484.12347152464287
2017-02-24 10:00:00,None,269.1970930521409,0.049726489081262364,0.0,Clear,sky is clear,4533.409209358519
2017-02-25 09:00:00,None,268.5165744565301,0.135381173961505,0.0,Clear,sky is clear,5317.076428392904
2017-02-25 16:00:00,None,273.8352547822733,-0.014451247361068956,0.0,Clouds,broken clouds,3124.4656669450137
2017-02-25 21:00:00,None,277.9125357424551,0.008545412120205204,0.0,Clouds,broken clouds,2963.2120911504335
2017-02-26 06:00:00,None,265.51726210965865,0.01858379220815267,0.0,Clear,sky is clear,991.9760005130539
2017-02-26 13:00:00,None,281.27554243711035,-0.0053908043926534895,0.0,Clouds,broken clouds,5827.53588873704
2017-02-27 02:00:00,None,275.21647037831724,0.010892636720452233,0.0,Clear,sky is clear,1084.6311630539049
2017-02-27 05:00:00,None,267.52668033381406,0.04602527653383273,0.0,Clouds,overcast clouds,1773.7983335240394
2017-02-27 22:00:00,None,276.09578918372955,-0.0009275155032534227,0.0,Clear,Sky is Clear,1630.5706144118049
2017-02-28 08:00:00,None,279.01366083955213,-5.501443707539467e-05,0.0,Clouds,overcast clouds,2499.5000080423556
2017-02-28 10:00:00,None,268.4190163043132,0.028263240833696444,0.0,Clouds,overcast clouds,3957.2754889095113
2017-02-28 10:00:00,None,282.59923267312445,0.0018251040793594562,0.0,Clear,sky is clear,4204.647131109864
2017-03-01 03:00:00,None,264.7692900716451,0.01371466323727364,0.0,Clear,sky is clear,215.24597791708925
2017-03-01 11:00:00,None,278.0396801107684,0.026323168700733295,0.0,Clouds,few clouds,5894.303177560993
2017-03-01 13:00:00,None,285.30505374064825,-0.01946219622608365,0.0,Clouds,broken clouds,4739.304925370743
2017-03-02 18:00:00,None,275.3116296339216,-0.024950981134541184,0.0,Clear,sky is clear,4239.457119188537
2017-03-02 23:00:00,None,276.4134567003725,0.021396985626721626,0.0,Clouds,overcast clouds,1041.5569302916056
2017-03-02 23:00:00,None,276.51538858937926,0.0189409924589938,0.0,Clear,sky is clear,2018.7971998660787
2017-03-03 00:00:00,None,270.51004984471393,-0.008865691542599464,0.0,Clouds,overcast clouds,1266.312627397521
2017-03-03 05:00:00,None,271.82676153772167,0.0008247120364292581,0.0,Clouds,overcast clouds,521.1167411006032
2017-03-03 06:00:00,None,278.47414207291894,-0.10068120342039315,0.0,Clouds,scattered clouds,6551.666735394543
2017-03-03 10:00:00,None,274.3654513201861,0.024968568663150423,0.0,Clouds,broken clouds,4786.147174448741
2017-03-03 14:00:00,None,265.9316268826065,0.013006958590773478,0.0,Clouds,scattered clouds,4792.316247953748
2017-03-03 16:00:00,None,264.83818530008983,0.009804171274861597,0.0,Clouds,few clouds,6551.0502676290325
2017-03-04 06:00:00,None,259.6068895885634,0.022442608934368277,0.0,Mist,mist,1556.147114960801
2017-03-04 18:00:00,None,276.8802242282684,-0.025967975847218456,0.0,Clear,sky is clear,3892.771480062602
2017-03-05 02:00:00,None,283.0882595664172,0.00207741350067178,0.0,Clear,sky is clear,609.4412532435081
2017-03-05 07:00:00,None,266.15966116430104,0.051165495147620886,0.0,Clouds,overcast clouds,7017.521758794533
2017-03-05 11:00:00,None,274.2025117836873,0.05469035903281298,0.0,Snow,light snow,4292.493831072186
2017-03-05 16:00:00,None,293.7178775238239,0.0368511799886448,0.0,Clouds,scattered clouds,3698.9305321320517
2017-03-06 00:00:00,None,281.88316616271663,0.003448260548153383,0.0,Clouds,overcast clouds,626.4660333813749
2017-03-06 05:00:00,None,287.6713032811264,-0.0364726575599238,0.0,Mist,mist,4141.103290455909
2017-03-06 12:00:00,None,277.11861261608396,0.018846238047039866,0.0,Clouds,broken clouds,4594.581718634279
2017-03-06 22:00:00,None,271.6332045989667,0.012986355437330028,0.0,Clear,sky is clear,4843.879334008869
2017-03-07 16:00:00,None,277.17309248812245,0.015618930783946607,0.0,Clear,sky is clear,4770.275887735642
2017-03-08 10:00:00,None,263.43168234658464,0.018627293813663126,0.0,Clear,sky is clear,4115.339015257307
2017-03-08 12:00:00,None,261.81579121270215,0.022946940727748128,0.0,Clear,sky is clear,4663.375712236652
2017-03-09 03:00:00,None,268.59038089993305,-0.02693262068651771,0.0,Clear,sky is clear,926.5953378617786
2017-03-09 03:00:00,None,264.08219752406853,0.007744723536814016,0.0,Clear,sky is clear,-656.6137404056446
2017-03-09 09:00:00,None,268.441775308354,0.10057256751060507,0.0,Mist,mist,3989.9873374517438
2017-03-09 09:00:00,None,267.47966493849026,0.09447049701098831,0.0,Clear,sky is clear,4930.153457631857
2017-03-09 14:00:00,None,278.3408236036497,0.05948816647518007,0.0,Clouds,overcast clouds,3855.1441944672633
2017-03-09 15:00:00,None,275.2708610903775,0.019698369885927564,0.0,Clear,sky is clear,5773.189827133494
2017-03-09 17:00:00,None,280.46608227632146,-0.014101149185768706,0.0,Clear,sky is clear,5098.982628230137
2017-03-09 22:00:00,None,255.39590432245177,-0.042926831534530405,0.0,Clear,sky is clear,2182.304704426188
2017-03-10 01:00:00,None,272.11101972889514,0.0034992933049109846,0.0,Mist,mist,112.80744090959892
2017-03-10 11:00:00,None,275.56152490211394,0.07542756030604642,0.0,Clouds,broken clouds,4205.191526714919
2017-03-10 15:00:00,None,285.6123464699013,0.013604974585316992,0.0,Clear,sky is clear,4827.424771250035
2017-03-10 15:00:00,None,268.7552979606266,0.026435157028266036,0.0,Mist,mist,5321.218499072798
2017-03-10 15:00:00,None,276.1673834943947,0.07518400519457435,0.0,Clear,Sky is Clear,5942.171084866434
2017-03-11 06:00:00,None,278.0179627822476,-0.01633184653641438,0.0,Clouds,broken clouds,5524.742136378199
2017-03-11 15:00:00,None,293.7851226494291,-0.00729153365896751,0.0,Clouds,scattered clouds,5084.91512777509
2017-03-11 20:00:00,None,272.4027191748575,-0.00962740541678268,0.0,Clear,sky is clear,2753.577567656184
2017-03-12 02:00:00,None,262.9980404457093,0.006604545543936953,0.0,Clear,sky is clear,566.6117613850133
2017-03-12 15:00:00,None,272.98728169461987,0.03347306630921788,0.0,Clear,sky is clear,5672.784313800917
2017-03-12 15:00:00,None,278.51582671497687,-0.007522476045674713,0.0,Clouds,overcast clouds,5611.863106544137
2017-03-12 23:00:00,None,282.18038164110175,-0.04852194952239462,0.0,Rain,light rain,2910.684660575164
2017-03-13 00:00:00,None,266.37203584707504,0.01556227137218489,0.0,Clear,sky is clear,402.93020697431336
2017-03-13 06:00:00,None,270.39350507235196,-0.030554642616509493,0.0,Clouds,overcast clouds,6074.337919461554
2017-03-13 13:00:00,None,276.66474127365404,0.0022322008764695885,0.0,Clouds,overcast clouds,4546.094822422454
2017-03-13 17:00:00,None,273.37026260626675,0.03944078991496745,0.0,Clouds,overcast clouds,6132.0845960904335
2017-03-13 21:00:00,None,280.07907655400834,-0.14439701633039725,0.0,Rain,moderate rain,5576.330328216021
2017-03-14 01:00:00,None,281.71538152478416,0.028955093432746305,0.0,Clouds,scattered clouds,312.61267086291696
2017-03-14 03:00:00,None,274.0063894096445,-0.06294193981558023,0.0,Clear,sky is clear,776.3065506854474
2017-03-14 04:00:00,None,277.24408057642853,-0.011168918060125092,0.0,Clouds,scattered clouds,842.698021022546
2017-03-14 13:00:00,None,271.0309838765906,-0.014272089092171179,0.0,Clouds,few clouds,5469.141831782503
2017-03-14 20:00:00,None,285.3862267640493,0.004193014762971991,0.0,Clouds,overcast clouds,2970.143321119611
2017-03-14 21:00:00,None,283.7512017152966,0.01279290576341071,0.0,Clear,sky is clear,3548.608273194343
2017-03-15 02:00:00,None,268.6440195970865,-0.00942953596242209,0.0,Clear,sky is clear,878.9892464415002
2017-03-15 17:00:00,None,282.29758469397905,-0.012396444032703163,0.0,Clouds,scattered clouds,3787.7441466579726
2017-03-15 17:00:00,None,277.9978545221724,-0.014330348623729046,0.0,Clear,sky is clear,6067.749671741569
2017-03-15 19:00:00,None,285.7847034731858,-0.002781375312290833,0.0,Thunderstorm,proximity thunderstorm,2620.429847454384
2017-03-15 22:00:00,None,269.84138042841664,0.04196074498034888,0.0,Mist,mist,3598.60190492059
2017-03-16 05:00:00,None,266.3005204774099,0.00854370138445168,0.0,Clear,sky is clear,1973.0268773696303
2017-03-16 14:00:00,None,287.1873522874089,0.08249783252294694,0.0,Clear,sky is clear,3046.247974192813
2017-03-17 06:00:00,None,281.68426070020234,-0.06676312800962626,0.0,Drizzle,light intensity drizzle,5881.328308502883
2017-03-17 09:00:00,None,280.3432415422849,-0.06342325770319025,0.0,Clouds,scattered clouds,3443.8602782776734
2017-03-17 13:00:00,None,283.78852296786533,0.022513342444037732,0.0,Clouds,overcast clouds,4338.2810377959295
2017-03-17 15:00:00,None,278.68671817681025,-0.008810995569214393,0.0,Clouds,scattered clouds,6678.966916878667
2017-03-17 18:00:00,None,269.30943553862403,-0.040578593746350776,0.0,Clear,sky is clear,3738.5503938364923
2017-03-17 19:00:00,None,275.8588072832053,-0.02288281118122074,0.0,Clouds,overcast clouds,3662.625158920811
