,date,total_turnover,whi_temp,whi_temp_min,whi_temp_max,whi_feels_like,whi_pressure,whi_humidity,whi_clouds,whi_rain,holiday_school,holiday_public
774,2017-03-29,4818.729204248036,30.926196214579594,30.16023911511012,34.40219948701727,30.535671824242172,1014.6174414034846,33.10220416218274,0.24216322623854097,-0.008280163846538041,1,0
1361,2017-03-30,8583.999311031226,12.446238772884758,11.958965897992558,10.50468097267694,3.619774201480306,1000.4588469530746,70.24347263628745,74.21519687770292,10.384087234940914,0,0
131,2017-03-31,-255.7428582423303,11.784431078785094,6.163788530625996,15.723323005667389,5.686963018854056,1024.4957767147255,53.430397679601626,-0.5003256169316103,-0.01234187856708089,1,0
1290,2017-03-31,1116.7274273182998,29.1962684050557,23.563918665855624,29.335308941681845,27.070495767233304,1018.3238732642063,42.17354011655811,0.9348340595111412,0.008453023903028021,1,0
1676,2017-04-01,5744.380301732479,10.74649608991357,12.723372814397008,10.952703559184533,5.702541799393405,1015.8953402678061,74.18048121709738,75.37604775658644,0.0046963652960434745,1,0
1702,2017-04-01,3994.559516704794,27.28824165711579,28.4588624459437,28.6357814610908,26.010337093852613,1014.0264602880624,41.67079095010192,0.1386270703837431,0.017961569594675843,1,0
443,2017-04-02,534.8294705555296,11.526211014971791,9.831906482329869,15.964406323444875,5.5244009946868875,1022.6282502023524,61.50950482774153,-0.03454858355970507,0.004157719261412,0,0
1249,2017-04-04,-501.96710248079,20.172310859833296,15.170692408649172,21.270417045040347,17.222674222708527,1012.5590279418929,67.8004943715219,74.70994515678514,0.0012476938762665205,0,0
1455,2017-04-04,3767.9386051136134,26.687376187779552,24.616809501809147,27.29434952995964,20.957770763108165,1016.0976798219536,45.35483935047611,-0.023578802142179764,-0.004976074711343014,0,0
43,2017-04-05,-213.6549044295801,9.52139857263843,6.9228497304408725,8.437368186616357,2.2522319933207546,1001.7310599212897,32.56645285427324,0.13257541341982093,0.006780712047865528,0,0
590,2017-04-06,-685.2907600920771,14.549033591391343,11.09202208035939,15.257685591340401,10.433987797464727,1012.5683693449978,77.11246427709006,74.78737455451548,8.420791277238113,0,0
1499,2017-04-07,9926.773675019707,10.4394693322666,2.695922627488572,5.786974125332112,0.6251449953238222,1002.1934275251189,74.95178899947118,90.55856582775715,0.0031959262097477265,0,0
866,2017-04-09,21258.127659647438,20.369841452596173,16.642739888112324,18.099103348530733,14.206363647644817,1020.1157093213376,47.227478428947755,0.1982980070416753,5.138745632392739e-05,0,0
5,2017-04-10,15385.340940543389,7.667846827366267,11.713260598404332,9.173880021870625,3.8809609638607605,1027.0488829531448,54.920532601988924,0.16409156707010344,0.00025593053570902155,1,0
106,2017-04-10,1817.9108527786586,27.741740722134317,27.56553997540229,27.468441524973347,26.482896903066774,1020.4874303347094,34.659693958837735,-0.06907503592583296,0.006536401160369821,1,0
344,2017-04-12,12638.886538030172,22.717289175110473,18.541915485606033,18.610601289415552,17.68897613958673,1022.566297516026,37.65266696168004,-0.12762735456357027,0.007680871798943605,0,0
817,2017-04-14,15155.723856094162,19.92204784736506,20.3309457805068,21.72906254662036,16.327802874916195,1027.1217901005605,34.87347066755649,-0.6067425145802305,0.0018864758811862987,1,0
836,2017-04-15,-181.55872772556094,13.48814268200446,10.04361609582521,15.091861358052777,7.690820979904689,1015.8724100600384,84.6948325657132,74.8342651723412,0.011777013044123846,0,0
881,2017-04-17,298.5045274530219,23.153027784370053,24.85479623848023,23.41324928010028,18.873614383700914,1022.1861850206222,29.089662356678343,-0.05467934280896687,0.0066187397915147125,0,0
26,2017-04-17,3228.69120096231,14.514138566322824,18.091430397074134,16.933117642128646,17.980488168810314,1015.6446994477886,48.534803467733845,0.6259983655219015,0.005096582172672354,0,0
1657,2017-04-18,1302.972197583472,20.574051060925033,20.041720923908997,21.608074085693378,13.843742029674862,1027.8485054472835,23.884449994376954,0.2603426212964627,0.0005941589073898815,0,0
295,2017-04-20,-19.715940848669902,19.530698094280186,18.80350774076635,17.3854237217588,19.80224673273872,1012.5405725876982,91.83035112937101,75.47370056158249,19.758880937112057,0,0
365,2017-04-20,3199.318975123884,13.969429578483203,11.843183099367385,14.519862679061198,9.960280387205907,1008.9296281211034,80.03787772565093,74.67050292652192,0.0017317797415974544,0,0
1100,2017-04-21,7612.006502407783,20.585136498977057,17.61223476937639,20.87233178628827,15.959476235449293,1015.9292277025137,35.36313058907124,0.22309844078719307,0.0027189858402075044,1,1
1645,2017-04-22,1235.490915707871,19.54753344606483,18.424864610802732,19.460107082120313,17.356503441003923,1017.4407808090849,51.437811223948266,0.1998085497598655,-0.0007397894839338967,1,0
1664,2017-04-24,24457.037892560034,9.16167184155799,15.579738632014735,14.224465630760902,3.1068854362041907,1018.9864803030548,86.26083796119178,90.27428876524984,6.02317941423007,0,0
112,2017-04-28,736.8962272677192,11.385165102993218,12.937561205338504,19.793927946557332,14.488723000341126,993.2033772181348,67.46299693313449,90.80507481535238,16.020733990332218,0,0
70,2017-04-30,5187.751911241619,20.487314308274495,20.257430049708514,20.20659492673348,19.699976380946175,1018.1960024162903,54.116321965505854,74.99036694938553,-0.007497643463203934,0,0
367,2017-05-01,5330.169246026011,8.207376802733718,11.194629975542231,6.092817524250419,3.279356365475935,1005.1940370839429,97.5684662821968,74.70174502739604,-0.0029886661627683093,0,0
219,2017-05-02,-413.34616298912056,25.53417320402785,19.471118253900404,23.023943870286963,23.964710768066304,1006.3385830810865,46.20863393989317,39.8317081892276,0.004656168104013224,0,0
562,2017-05-08,3440.325828990619,24.946877404307116,21.101829649232098,24.024821647327062,18.989272252172814,1010.7621635076591,39.22801291294027,0.1819440967801289,-0.006996133955075648,0,0
1418,2017-05-11,4315.811538779936,10.554074001516002,12.155215188331484,10.591879990512282,4.445835421584372,1012.3468036352023,80.35119643895003,76.40297983328534,6.339304067355677,0,0
985,2017-05-12,864.2845537380219,18.24243721441745,14.87037296354189,17.009662107986635,9.601623497658656,1016.4954277608622,87.6006224917427,88.27491845687976,0.008695216478574942,0,0
1240,2017-05-13,-484.02063614129406,10.191836679124483,6.51454001966944,11.585443327608115,5.226355313811551,1019.8732348606005,61.01445163445396,74.89509350619154,-0.0013590932004643357,1,1
865,2017-05-14,10838.95363575056,14.349249797562418,11.73346524397925,13.528429209265258,4.062285221620983,1034.0245371904853,43.25045788269819,-0.5981732132705316,-0.007983362255913822,0,0
1464,2017-05-14,11.545317934812857,25.96740112373392,18.807403978110067,21.76316618689006,23.886231271135152,1015.9837340344211,43.48351871317352,0.11257499238990488,0.00979151148908176,0,0
1491,2017-05-15,2370.7224168993257,25.896102353927628,24.413803421414578,27.14765460984419,21.43598101887498,1016.655389244048,49.77620186933277,0.0391516772769277,0.00498338852565546,1,0
1594,2017-05-16,1083.9197069220095,5.777456516334798,7.709103435683716,10.03259199941902,3.363897218867315,1022.9988720631144,89.07163119757924,87.81716402305351,10.262660669842568,0,0
1554,2017-05-17,5568.300921274898,21.208176341518246,18.85383973080926,22.444468621768117,21.56319387695986,1011.3804106228939,32.46735332366897,0.32018787798927084,0.01695785972620003,1,0
1402,2017-05-17,11083.866906606137,14.340401748808304,13.061912120418533,16.763719544615988,7.829580547355832,1019.4981928958425,46.19809316593787,-0.045585589288764036,0.01149157526494524,1,0
11,2017-05-18,888.1367554318479,15.630170369559893,12.61372837382771,10.221628931107274,8.32134793750797,1016.2013485119569,52.90556648566555,-0.025191177676451973,-0.007394994562258,1,1
1093,2017-05-18,11142.605831629164,20.211732157380787,16.05143572639777,22.730046688478637,17.079041969334924,1031.2276736908086,49.83206777316673,-0.38941249804921896,0.0022025833183910697,0,0
760,2017-05-19,3877.4081155400486,15.03440114786406,10.54633324425145,14.700700107045307,10.449922055416142,1014.3286082059212,77.45858040788588,87.32603634242531,17.793185730077113,0,0
121,2017-05-20,7926.294294785799,14.925839071714833,11.552816709654163,10.882787172342233,9.898852635143976,1015.3808597201358,74.50611339786175,75.39663266223562,12.112762824853718,0,0
1308,2017-05-20,259.4849032647837,24.354877304781894,16.96803772625772,23.935564535597834,22.243684908472105,1011.5180283591445,63.14413004509572,74.39704380874417,0.003922414580466889,0,0
10,2017-05-21,25038.20769785532,26.006933589386733,24.481248631137824,24.476070806913675,18.228888686662586,1018.9330655708213,31.637336136834378,0.21345928759329957,-0.0006398262976046324,0,0
234,2017-05-24,-46.8487198578261,18.595999730334164,19.087308827918353,17.7268915512119,14.741162779685046,1018.7316962569446,67.72783299137504,75.05834019561111,0.008328001909826235,0,0
1288,2017-05-25,5165.6123130165515,24.472348656478054,21.28874502036642,23.751570152668517,19.556608752875366,1017.2868417025597,56.44509395680785,74.4725962764523,0.0006696879444138675,0,0
794,2017-05-27,348.61840702103996,9.384986650363588,8.029700852170162,14.942579432118452,2.1133446723352156,1019.4914957462439,87.22949814317187,74.78410692292545,0.006157888977177826,0,0
172,2017-05-28,2365.370830027885,24.46792452303827,22.127288401778458,24.228370467755834,21.95397547113792,1010.943951269297,46.25283203865104,0.14189464950397612,0.00636391357031339,0,0
343,2017-05-29,127937.60572788121,21.912438755912643,17.499468215972435,22.550078434467448,18.797469001408597,1020.7117654755671,30.36400529050394,0.07254261744427332,0.0014190634496280242,0,0
1078,2017-05-29,7275.344513261938,9.185475000832966,12.07159350458743,12.391765422973236,6.233242247582652,1031.1394595988493,32.30546903699984,-0.04116493304304793,0.006360449072377633,0,0
1724,2017-05-29,-106.61358591267683,12.586747561753924,20.19908380899625,15.600299409369043,14.294533568189713,1008.651465492069,82.75499424670707,74.87219876615319,0.012491456648084428,0,0
571,2017-05-31,-526.6695687825056,18.059745378380093,15.496357426404055,20.806615897628134,16.850357511958304,1015.3339913434577,69.1487111526538,75.0024775125005,-0.004466007601445516,0,0
572,2017-06-01,4368.334399909436,21.23167786556893,20.035147618280952,19.611416743120067,19.30374713734699,1016.2285228076144,62.647163511178064,74.6640462417202,-0.0027490324475138014,0,0
190,2017-06-01,850.3274980567744,7.560990997381251,7.870780638903369,11.366057785819622,1.9153257045104828,1033.4392133718047,58.33971993108496,0.021574514016568194,0.0013637242482632825,0,0
164,2017-06-02,584.0329212379412,14.892370145994429,14.580676765403922,20.620046570468773,13.246519742117975,1000.2868165750765,57.098815313503806,0.1635122994801538,0.005060035110659882,0,0
180,2017-06-03,2861.476760515111,17.681346974860947,19.014436263410637,19.114618627380636,12.401044293142734,1014.5762929272776,35.909056232467414,0.06316891647092782,-0.0017030338152027092,0,0
864,2017-06-03,49.410677411489004,19.40189601625807,16.29351298131789,19.212164422848076,17.252660191165965,1022.5403058201069,26.151606494537532,-0.05920389435839242,0.0033388199808472062,0,0
1204,2017-06-12,9761.362832072595,25.049811208952654,22.978965244230736,27.316054706494064,18.67192829234091,1027.3906844311061,16.349196003778463,0.11182026409468418,-0.008671403091802195,0,0
1422,2017-06-14,13676.518765533594,19.319705699312095,16.433148860605147,22.52520846391857,11.71355379484467,1032.2593820330408,25.6041102398141,-0.19054096831950035,-0.0021046661076036133,0,0
631,2017-06-15,12890.801533266425,22.811919137485148,25.598119580570703,25.06782994743456,18.631825830301285,1023.8688206954077,34.39153711592539,0.1023269577348505,0.006464204615036227,0,0
1364,2017-06-15,10593.696672957674,20.525764971479223,22.295304038961795,23.67901658667154,21.924409262656223,1025.648965807329,55.071635318265194,75.08630072616947,0.010417992729037224,0,0
456,2017-06-16,332.88476757114495,21.357540313786235,20.679296675697074,29.343978193425734,21.684987219248285,1014.2846693537119,65.30050969879377,75.27238443252729,-4.2037238109090365e-05,0,0
1256,2017-06-17,925.8812565300277,7.49968019296651,2.642776602493647,9.134930368869595,0.543049341690466,1001.1870589150423,86.35619104546006,92.04797272883687,4.781313325849099,0,0
1168,2017-06-17,-5.04487725707213,22.1255533517986,23.374362228538516,22.460160676581292,23.69137207673551,1017.7362234758698,44.63654555283999,0.8354253642192505,0.0022379669021201517,0,0
1555,2017-06-20,1197.124541266951,14.29166973768912,15.585441079488675,13.617189213634534,10.41703753484851,1024.975983256558,50.33234121656106,-0.2359246288198043,-0.000931543347997815,1,1
1171,2017-06-21,22.573633734450198,19.303292418504164,17.262324556495926,21.927232743138713,12.813130056853172,1016.9233996381515,61.685060973358674,75.04407161298602,-0.004980117878462524,1,0
1487,2017-06-21,297.2942657482928,8.74782334264657,7.139669300055394,15.285826159371055,4.47384922698083,1010.2411727465264,70.74328829366748,75.21505043802432,12.527532576814723,0,0
852,2017-06-21,3247.49860286486,8.541188003633463,13.528625825798338,13.633219720253903,6.434376469429736,1000.7671285780677,84.44686791370144,90.62595917558723,16.9161781651504,0,0
1080,2017-06-21,557.0286560078349,11.810473649030861,12.257065406472417,13.15507074783877,7.243898497770116,1027.5287128253913,61.82106602900991,-0.5198153332336941,-0.006709899726147313,0,0
859,2017-06-22,-744.1656396456252,10.264429044036623,9.214621726176457,21.951700712191702,7.430974936315363,1009.8219479848746,79.4378326088261,75.46552032960959,15.604488685517268,0,0
171,2017-06-23,1010.8845293653004,17.446343176055777,15.31573227873297,16.556668034971675,14.63841401826716,1011.4955850932213,85.18027237235135,75.69405028373352,17.09702025398338,0,0
716,2017-06-23,7677.578371381254,10.208473940730332,13.04526624002894,12.983243647975936,3.4680681316087068,1016.8030496177836,32.51354344839779,0.24615110704796656,-0.001262319173789491,1,0
591,2017-06-23,15987.893216569148,19.012459455196865,15.164308438459784,20.005658083197968,10.335989399495967,1023.9737573491125,21.204415638169706,0.2321733285054497,0.015181662832271733,0,0
941,2017-06-28,537.186522168379,8.92810764255049,9.174714008465065,14.419722470441915,5.392990413519655,988.365984146159,78.79976698846745,75.61593120541127,5.3913414736700505,0,0
705,2017-06-28,1694.7234849517147,25.8827669164966,21.82595690533978,24.754819910819606,25.585421110557895,1009.8099820300444,38.88812709413896,0.08159984870619429,0.0036296100404969566,0,0
542,2017-06-29,23110.68653652371,23.375601882686812,23.460773358500834,23.628825479133216,20.09493442899155,1021.095175515529,31.56561971907654,0.24485553121959663,0.004500409871096851,0,0
1577,2017-06-30,-21.869875550421483,24.94814866274712,24.21079855217863,28.197964587348366,21.83972929612748,1024.0997487482196,42.09398522446173,0.13538057744353252,0.0022415367249374978,0,0
335,2017-06-30,2925.3140304452218,29.73692320485771,29.69234163409554,29.760364344939763,28.37002655200837,1018.2716457919316,35.86970974798189,0.11320748443315132,0.0026930713042137826,1,0
1045,2017-07-01,3371.1624243798583,20.38891684610162,14.095642606691658,19.125940277247416,13.595314397272695,1020.7105227916215,43.26253125343249,0.06677010711546215,0.004675603823816694,0,0
1733,2017-07-04,169.34555382643794,25.87180052389849,24.42862224560998,23.307882312547456,24.908611440929104,1016.4660838589494,59.45483349272603,0.27174783233010197,0.0021482941240833445,1,0
1070,2017-07-04,731.3726925761719,19.39049124049094,22.024084412873044,26.223484250909493,17.7995921995684,1021.0862141461538,32.29708535894707,0.2804980980261771,-0.0019346677933850492,1,0
667,2017-07-05,8441.456991129875,18.370242699375204,18.44466960663483,18.75961486298434,17.207743501177756,1016.4744424747665,49.19519060628686,75.47546101088199,0.0013158922572070156,0,0
1477,2017-07-05,2452.695869189081,9.86476834779705,10.084432819793056,12.706733409469013,7.08647400659973,1024.6027401793594,54.48163399293785,18.624552147254,-0.0068621417930846565,0,0
303,2017-07-05,730.894773549282,20.055705703885202,21.32071528837702,21.328704681742135,17.095060628312986,1010.2886827620836,57.21593215089554,75.00692643629141,0.00723722048536653,1,0
1621,2017-07-06,635.0006379004194,22.17966363995953,15.085052346247412,24.045483821561795,20.802124152389098,1011.4043565483904,59.339469453658516,74.87787241811048,22.32048552980502,0,0
517,2017-07-07,293.3979046250379,16.249125319624838,13.640917076256045,21.14400644825785,16.628626505885737,1014.6242426149765,72.6154496853149,74.68154175215369,0.0029176728904073603,0,0
1275,2017-07-10,-827.6477716927809,16.5838130723091,14.243951348417902,14.510539140856988,14.066476165942928,1003.9659328884538,84.16199857757157,75.62706323585189,16.14237903273886,0,0
680,2017-07-10,495.752005842863,26.405478072466607,25.218703773616205,24.77987905614978,23.870965353719225,1018.0981409026218,59.082741739254764,74.24069929656055,0.03947327976425816,1,0
505,2017-07-10,-82.69204055167299,27.34153999391031,22.775790366210945,26.474786789135432,25.25790765760053,1011.8185630233316,57.234912873149156,59.683739029031585,0.004822030278276688,0,0
1773,2017-07-12,8344.362324269357,7.34285623707844,3.338325619227823,15.027756657456141,6.605071606795782,996.3281405696517,50.54640351679118,97.30921234717789,6.836322309916059,0,1
339,2017-07-12,4630.426333928633,22.97434702422724,21.19092455635989,25.687981918185027,22.508890484939982,1008.4610472309245,44.357680072805806,0.2716867618619433,0.004785329688563122,0,0
601,2017-07-12,1382.8186488796462,13.226501399579986,6.124000183859932,15.165854063082673,4.016559147662669,1007.2435789434389,58.29613132715622,0.4925277371493212,0.003153763732671575,0,0
68,2017-07-13,1622.8136233234652,24.0429859797242,24.030827972951545,24.686912497642485,21.20778302381638,1019.3744520594886,34.25311288171252,0.23029001120050802,0.0010731903996474834,0,0
968,2017-07-14,-47.68367804565071,19.118847783965624,16.823248674764674,19.50540286795953,12.911858985484335,1021.8755563311441,36.60089594715934,-0.04308761621083372,0.0057529296802853284,0,0
304,2017-07-15,6833.19411094759,18.542003900360964,23.113730550472123,21.744889120716692,18.092755102517632,1020.4900063787719,38.183114519522064,11.331904153998806,0.008003699244331107,0,0
1615,2017-07-16,3367.8019249883855,19.83227312454745,19.781361110962777,20.483329278917534,17.79987469320364,1029.6416403479388,34.06092663751177,0.08823792793956027,0.004438162734474756,1,0
1124,2017-07-21,886.874125734419,10.701207782322363,12.12395100369685,15.838093799470492,8.187474907365338,1035.1838296491019,32.24633471763558,0.2480746698108116,-0.0030491524190773157,0,0
556,2017-07-23,-1023.4276026022565,16.885719823871305,14.726307523561454,24.862790028164856,11.381873836659162,1006.7825614694567,72.67701031392534,71.67892001126889,0.005684197593493624,1,0
528,2017-07-23,-858.2321558677625,19.981756095272384,19.808434555263315,23.805644188476457,20.85532490953826,1015.1916219622018,61.860748640830664,74.76877027828829,0.0010689881291460097,0,0
58,2017-07-25,462.80659409039276,19.932989274206186,15.539466919940727,17.12421266770582,18.709428929136525,1014.0214348694005,77.94503453689535,74.78001701861511,18.477925151461655,0,0
464,2017-07-25,1241.8754243566568,17.791314978976725,16.931297147136846,18.139535607919605,13.304925853843756,1007.2770000529351,71.65881157225539,75.60745641961194,0.012467450960004903,1,0
869,2017-07-25,-324.56585799314996,11.246850486070224,11.654554132400493,18.78897051971654,4.944616616417941,1010.6256057304099,80.06540176285476,75.14614957240865,0.001802334992306118,0,0
0,2017-07-26,8427.37693267872,23.670363692491353,22.563984828180576,25.42458500383382,20.30126178343164,1023.1805497133892,29.92738043191034,-0.15176868934874177,-0.0008575343647131816,0,0
725,2017-07-27,9575.374119788305,23.480975632889155,24.174352126676222,24.12781855211946,18.886764976372582,1023.2080863487902,30.410552924354402,-0.17738058440360305,-0.0003535828609833229,1,0
224,2017-07-28,9360.730320214418,14.401339029351153,11.43097810339269,17.28833443084136,6.568105131437204,1014.4754206788994,53.97982229869203,-0.11043677738620063,0.00944526857407095,0,0
898,2017-07-28,277.67305473588806,7.802045272052695,4.435430404434021,6.761537458802071,0.8640025264332314,1012.2081890514563,86.35412886819752,76.22526159540838,0.0014387876041787155,1,1
1574,2017-07-28,-563.9424301505717,14.06977641357193,10.327828582196668,13.407431119284434,6.785469484991703,1022.3255751670719,67.61123731958067,75.15399536967733,0.00416931287824837,0,0
161,2017-07-29,8849.213097608814,16.104445925288175,12.082160366248639,14.278555130432977,9.59152234414515,1029.3008786064324,44.80085611754484,0.2781296361306374,0.004215220673025523,1,0
1033,2017-07-29,5379.193539919681,14.747727398761553,12.350633742159872,15.017612504549408,8.51098678905334,1034.0583521082704,63.11231851760719,74.9605522492721,-0.001360927823900454,0,0
1742,2017-07-29,13209.575528638676,23.964287195809135,20.600008513162365,22.889910424283936,17.98194551897543,1023.8354581930931,36.07602974730854,0.2810062200381008,0.0064787760966955946,0,0
1705,2017-07-30,3804.045911981725,8.596090336082938,9.229738302988553,13.956382135348205,5.797411499995665,1032.847842731047,29.825821637714988,0.07495913764267643,-0.0004774832757693133,1,0
165,2017-07-30,887.1660547483791,30.126492531694222,29.15968060065189,32.24956768764707,28.423570294279045,1014.7304413247557,25.409784715838313,0.19021941549750193,0.00691643928981474,1,0
785,2017-07-30,2920.96416300311,21.40506846048099,19.768566967535552,23.339430936495727,20.771825718284582,1019.5059704396976,52.78111552738891,0.2101321470166206,0.006030174713068094,0,0
823,2017-07-31,-1292.1221075661454,25.222711564766996,24.28252277703461,26.49738276453059,24.066804567713127,1017.1276092369513,52.46947468391418,39.56173332179559,-0.002000571634583301,0,0
296,2017-07-31,49.40329718385371,5.6636187369170905,6.120208062900048,2.439319303056486,-1.1273454949010815,998.4779678740239,68.4207462687478,75.03605991696443,0.002747261347963001,0,0
970,2017-07-31,55.88956490147699,9.16878094528909,7.049074391707228,7.9708410486974675,3.674546805114243,1020.2923527584318,83.11303567490107,92.17641196109942,0.0008944712772649207,0,0
1242,2017-08-02,11116.855907403598,20.939402389914193,15.783303026571229,21.35711543060312,11.768866145390602,1013.2331967083961,23.07994670224788,0.4526488926044398,0.0024141516132629767,0,0
1492,2017-08-02,2416.9249873913595,18.041683195433993,13.906531226060192,17.5623290020203,12.480286492323195,1013.1140925126846,86.68891477431954,75.25904055942392,16.751525893087265,0,0
1076,2017-08-03,5181.88479887603,15.741586696404248,14.50028148057811,18.805215024463592,14.503021458292585,1026.0951586575868,83.33730371674757,74.66059849891344,0.013581652381371594,0,0
1704,2017-08-03,4109.051184617603,17.611033347279765,15.592961949923247,18.0101845820589,10.587458975168735,1001.0016880010454,89.4621720747235,74.87701122132114,19.40938274700495,0,0
38,2017-08-03,20188.411927463545,17.32347449420261,17.247873576711825,21.056135200839492,16.97686749463695,1020.8984399094578,32.97338395837848,0.14679271320663267,0.009977766938453241,1,1
808,2017-08-03,-1139.0783937935946,15.92847125014572,11.455882815271842,19.906998315761452,9.994118706267361,1021.9398272512882,61.0742242242674,74.95054309002207,0.003087409514267451,1,0
1138,2017-08-04,1534.9871712534227,8.345785332920414,15.110626044783439,11.986903622616989,5.354793918131811,1016.5065765833012,83.25279839859785,91.67733007629326,4.790963119588588,0,0
