date,value,GPD_per_capita,eu_prod_index
2017-12-28,844094.182719772,48673.07449513479,107.93588884279865
2017-12-29,866848.24321604,53043.93856622585,106.34364469568015
2017-12-30,762543.210768353,48682.29983400054,103.45290425786027
2017-12-31,853725.7252846964,53045.422438618676,107.83232275195
2018-01-01,875394.3898271975,48680.891293060115,107.8844354745743
2018-01-01,719242.9057432853,48673.52476403149,107.50823141236529
2018-01-03,923524.1376929977,53038.26845330799,105.8181266434458
2018-01-03,742064.2036764008,48674.21324189604,103.19075139323198
2018-01-04,942717.3722870965,53035.06379898143,105.08979965154063
2018-01-05,694364.6097687584,48679.34816806627,105.08649964493779
2018-01-06,927008.8011137984,48674.97261308784,107.43344316658748
2018-01-07,817730.0735467866,48669.88968216427,107.69280668355603
2018-01-08,714043.426055571,48678.97453197414,105.55144900050276
2018-01-13,930681.620997633,48679.85672166869,107.54467066337077
2018-01-13,958591.6032544954,53038.57541705982,106.0896347412124
2018-01-14,887401.4741229395,53050.74654847675,105.10217301092034
2018-01-17,1412803.36563288,48678.51236795293,107.77710449842341
2018-01-17,914124.1299403146,48669.31065547567,107.5843141320743
2018-01-17,830009.2248689289,53043.58144202561,105.79429013973804
2018-01-18,1112135.0823313273,53044.60164058414,105.89458734605198
2018-01-18,805220.9433296908,53038.6004831634,105.16357929705752
2018-01-19,1291178.9193667714,53045.797398186114,105.20804437707184
2018-01-19,1019399.1537774856,53047.12343513738,106.07840201816136
2018-01-19,991065.0537634476,53047.83661767625,105.12158566866441
2018-01-20,791996.3484534578,48681.054305913414,107.67133026803779
2018-01-22,830805.7556206135,53041.8479395233,105.0825742828402
2018-01-23,814302.9915670722,48672.86166941827,107.8958015049473
2018-01-24,921780.7864722958,53048.37720790657,105.92783671358274
2018-01-24,831155.0317756569,52292.401748812495,105.33819788855497
2018-01-24,700371.8454052735,48664.00314741047,107.99409926970148
2018-01-26,1167848.7914733698,53026.36799921575,105.19099979829917
2018-01-28,820579.635380989,53049.51768866369,105.94246735151948
2018-01-28,969053.0490845895,53043.92591185391,105.17157230207317
2018-01-29,986585.5358495029,53042.44871041053,105.06509371134905
2018-01-30,1168250.1770887054,53043.20538475794,105.11680702672898
2018-01-30,1032305.3876431166,53046.88925446507,106.01310622073997
2018-01-30,787965.9472844107,48679.97308759449,105.10130966958013
2018-01-31,1013631.6165700505,53046.75847555318,104.30089718160968
2018-01-31,824014.4179339287,53050.79826095249,104.89357353338787
2018-02-01,796155.5695326044,53048.336379140244,105.08966435272714
2018-02-01,1125777.7917630612,53043.544356034356,106.09962770907363
2018-02-03,968895.2213197254,53051.49610568404,105.23589029855205
2018-02-04,904678.4229058902,53042.90747652896,105.3007331635388
2018-02-04,774641.2703279314,53033.52415112219,105.15258479034108
2018-02-06,930877.6272231771,53035.15011802383,105.22335064129076
2018-02-06,875083.1683773379,48678.598309589805,107.62419450457858
2018-02-08,1236393.6355835763,53045.543433899635,105.20854216800345
2018-02-08,931891.3735161861,53045.93446897945,106.26844420474225
2018-02-10,852608.3275411883,53046.86219637489,105.206682670138
2018-02-11,1144648.973649881,53040.92471293392,105.10505760994839
2018-02-11,837869.484439889,53042.280110065294,105.0342960028744
2018-02-11,1068615.5238201749,53045.79785287894,105.21361658004712
2018-02-12,878507.8701088798,53037.483296907776,105.20498660009324
2018-02-13,887752.2523243942,53037.12054553466,105.8670280079563
2018-02-13,1026467.9522284889,53047.35781266833,106.15414987453232
2018-02-13,1114232.880201845,53040.331862955325,106.05650046605128
2018-02-16,692400.1887197685,53039.82410849537,105.65141691353749
2018-02-16,890911.7193124191,53038.62522328534,106.11894556298901
2018-02-16,835827.9355392206,53034.6392457381,105.23737061219485
2018-02-16,867044.1630922988,53035.79335050976,105.12764946497134
2018-02-17,1039250.3694622408,53053.76545371598,105.22007678347126
2018-02-17,841763.1446205992,53049.489407599096,105.11346072440774
2018-02-19,780205.9405331215,48678.502670174465,107.91094971964903
2018-02-20,662529.1232420547,48681.49667469242,105.19430676680095
2018-02-22,860789.2201600069,53053.72811692588,105.12705083016759
2018-02-22,826628.3462577425,53036.79300217781,106.18863742507875
2018-02-22,997817.4937379411,53037.81261324336,105.89270241136488
2018-02-22,918883.8584556996,53042.94914736302,105.00894005512303
2018-02-26,936058.8905349883,53037.8082333444,106.37756553926621
2018-02-26,957504.1698097582,53043.32586535246,105.10843985875808
2018-02-26,796169.9300776283,53052.28903203838,106.20972238275358
2018-02-26,822474.6253133712,53047.35871349605,105.88088014185718
2018-02-27,1136445.3139468506,53045.16947773854,105.16804275801758
2018-02-28,795714.8503199803,53030.55601383703,107.9742696092027
2018-02-28,969762.0188839078,53042.14972008991,106.16896639902876
2018-02-28,930252.142007566,53046.60689088133,105.19264261517976
2018-02-28,846678.2667763411,53043.513605746135,105.09125173187017
2018-03-04,726385.5081706533,48669.750352377865,105.36320807962481
2018-03-04,823811.4678646541,53045.8889402923,105.0715370537618
2018-03-07,860817.3500372221,53039.345267446486,106.0555508842969
2018-03-07,1253377.2088051862,53041.07966854131,105.21031870691185
2018-03-08,790664.5603908919,53041.973544960914,105.19396936575174
2018-03-10,800255.3694547683,48689.00234825198,107.89607612146042
2018-03-11,861863.208936972,53042.938817295144,105.12738520583082
2018-03-12,1207460.8501170448,53037.89324241159,105.00061343160262
2018-03-17,1266896.2714656128,53046.70509457353,105.20149366712158
2018-03-17,1107818.4099733585,53045.324352054246,106.11340213026445
2018-03-18,987119.8758992421,53050.37627116464,105.08159909039871
2018-03-20,812982.847968201,53041.55776926863,105.22442700148117
2018-03-20,707042.9440234213,48677.57636288286,105.1089771090073
2018-03-20,897431.9486862409,53040.34440332461,106.09119573136105
2018-03-21,1195715.0894376873,53040.755959692906,105.19146771257772
2018-03-22,736441.8720133487,53047.236257776975,105.20168950202411
2018-03-23,797787.6193575999,48676.76280535437,105.40709977839673
2018-03-23,858267.3136031333,53045.817939110675,105.13192457452067
2018-03-25,940941.944604985,53042.974013943094,106.09824372034754
2018-03-27,1097369.3894477338,53049.355470361275,106.12147099438847
2018-03-27,1031635.3504261388,53037.33938473932,106.10946535085361
2018-03-28,1309449.242425651,53046.69136486068,105.21479846533005
2018-04-02,881193.2929858182,48686.535055629065,107.96197190635583
2018-04-03,846862.2559918439,53034.65216978993,105.13274011975537
2018-04-04,985106.3527537893,53047.28168342331,105.21485495721315
2018-04-04,867205.0993083685,53033.973452449514,106.16992788043322
2018-04-06,877867.3005019026,53043.575720036315,106.23986758912402
2018-04-07,929027.2636312346,53050.676460936185,105.20776079725785
2018-04-07,738168.2862097953,48671.887476698466,105.11317005057728
2018-04-07,820068.793157969,53053.88844970041,105.11560802702488
2018-04-08,1008557.7079590122,53044.1523387399,105.17968818919556
2018-04-12,884576.5791142932,53045.640913181596,106.20877975300706
2018-04-14,925128.9107707565,53048.4582961536,106.1141186216013
2018-04-15,969395.0484461312,53042.76761366312,105.24066533516331
2018-04-17,969021.907701591,48693.16404172229,107.96714967653641
2018-04-19,1065163.515697916,53038.37800818004,105.16634419185816
2018-04-20,878162.6121555486,53045.054226652675,105.16511130446912
2018-04-22,930135.0534688627,53042.72135330515,106.27257208339256
2018-04-22,702298.0437712006,53044.926164526216,105.01196177986812
2018-04-22,894287.4449115503,53042.22316287416,105.28798926034794
2018-04-26,669834.2406125356,53028.36580836369,105.20735673827362
2018-04-27,791548.6444232145,53045.035620814095,105.23306275740379
2018-04-28,920627.4809317607,53041.42948163064,105.21742224059206
2018-04-28,872084.2056465787,53045.66811949147,106.16617961772037
2018-04-29,779481.0330411068,53041.56161762842,106.21261804376375
2018-04-30,1240970.028306102,53044.012395231104,105.08245218229561
2018-04-30,763293.451426595,53041.913149346234,106.16623382240172
2018-05-01,943623.9102921359,53046.747383472044,105.1680393576524
2018-05-01,992593.5763135039,53045.34469120101,106.25712527025868
2018-05-02,801994.3402705998,53037.19965568488,105.25412903768995
